t,Particle Location,Coil_Current,Coil_Location
3.677377701,"[0, -301]",0.7,"[0, -320]"
3.708626032,"[0, -301]",0.7,"[0, -320]"
3.724247456,"[0, -301]",0.7,"[0, -320]"
3.739868641,"[0, -301]",0.7,"[0, -320]"
3.755489826,"[0, -301]",0.7,"[0, -320]"
0.032478094,"[-11, 234]",0.8,"[0, -320]"
0.054090738,"[-10, 234]",0.8,"[0, -320]"
0.070190191,"[-9, 235]",0.8,"[0, -320]"
0.086820841,"[-7, 236]",0.8,"[0, -320]"
0.108155489,"[-6, 237]",0.8,"[0, -320]"
0.125768185,"[-6, 237]",0.8,"[0, -320]"
0.137755394,"[-6, 236]",0.8,"[0, -320]"
0.153378725,"[-6, 236]",0.8,"[0, -320]"
0.168998718,"[-6, 235]",0.8,"[0, -320]"
0.18462038,"[-6, 233]",0.8,"[0, -320]"
0.200241804,"[-6, 232]",0.8,"[0, -320]"
0.215867281,"[-6, 230]",0.8,"[0, -320]"
0.231486559,"[-6, 229]",0.8,"[0, -320]"
0.262726545,"[-6, 228]",0.8,"[0, -320]"
0.278347731,"[-5, 227]",0.8,"[0, -320]"
0.28485918,"[-5, 226]",0.8,"[0, -320]"
0.316107035,"[-5, 225]",0.8,"[0, -320]"
0.33172822,"[-5, 224]",0.8,"[0, -320]"
0.347350121,"[-5, 222]",0.8,"[0, -320]"
0.362971067,"[-5, 221]",0.8,"[0, -320]"
0.38509655,"[-5, 220]",0.8,"[0, -320]"
0.400720119,"[-5, 218]",0.8,"[0, -320]"
0.416341543,"[-5, 217]",0.8,"[0, -320]"
0.431963444,"[-5, 215]",0.8,"[0, -320]"
0.447584152,"[-5, 213]",0.8,"[0, -320]"
0.463205338,"[-6, 210]",0.8,"[0, -320]"
0.485331059,"[-6, 208]",0.8,"[0, -320]"
0.500954866,"[-6, 206]",0.8,"[0, -320]"
0.51657629,"[-6, 204]",0.8,"[0, -320]"
0.532197714,"[-6, 202]",0.8,"[0, -320]"
0.57906127,"[-5, 200]",0.8,"[0, -320]"
0.585565567,"[-5, 197]",0.8,"[0, -320]"
0.601195335,"[-4, 195]",0.8,"[0, -320]"
0.632431746,"[-4, 193]",0.8,"[0, -320]"
0.648053408,"[-4, 191]",0.8,"[0, -320]"
0.663674831,"[-4, 188]",0.8,"[0, -320]"
0.685844421,"[-4, 186]",0.8,"[0, -320]"
0.701467991,"[-4, 183]",0.8,"[0, -320]"
0.717089891,"[-4, 180]",0.8,"[0, -320]"
0.7327106,"[-4, 177]",0.8,"[0, -320]"
0.748331785,"[-4, 174]",0.8,"[0, -320]"
0.763953209,"[-4, 171]",0.8,"[0, -320]"
0.786078691,"[-3, 167]",0.8,"[0, -320]"
0.801702261,"[-3, 163]",0.8,"[0, -320]"
0.817323685,"[-3, 160]",0.8,"[0, -320]"
0.83294487,"[-3, 156]",0.8,"[0, -320]"
0.848572016,"[-3, 153]",0.8,"[0, -320]"
0.879809856,"[-2, 149]",0.8,"[0, -320]"
0.886313677,"[-3, 145]",0.8,"[0, -320]"
0.901941776,"[-2, 140]",0.8,"[0, -320]"
0.933181524,"[-2, 135]",0.8,"[0, -320]"
0.948802233,"[-2, 130]",0.8,"[0, -320]"
0.964423656,"[-2, 125]",0.8,"[0, -320]"
0.986549377,"[-2, 119]",0.8,"[0, -320]"
1.002173424,"[-2, 114]",0.8,"[0, -320]"
1.017795324,"[-1, 108]",0.8,"[0, -320]"
1.033416033,"[-1, 101]",0.8,"[0, -320]"
1.049037457,"[-1, 94]",0.8,"[0, -320]"
1.06465888,"[0, 87]",0.8,"[0, -320]"
1.086788893,"[0, 80]",0.8,"[0, -320]"
1.102413177,"[0, 75]",0.8,"[0, -320]"
1.118034363,"[1, 67]",0.8,"[0, -320]"
1.133657694,"[1, 58]",0.8,"[0, -320]"
1.164899111,"[2, 49]",0.8,"[0, -320]"
1.180519819,"[2, 39]",0.8,"[0, -320]"
1.18702817,"[2, 29]",0.8,"[0, -320]"
1.218276262,"[2, 18]",0.8,"[0, -320]"
1.233896494,"[3, 7]",0.8,"[0, -320]"
1.249517918,"[3, -1]",0.8,"[0, -320]"
1.26513958,"[4, -15]",0.8,"[0, -320]"
1.287264824,"[4, -29]",0.8,"[0, -320]"
1.30288887,"[4, -44]",0.8,"[0, -320]"
1.318510056,"[5, -60]",0.8,"[0, -320]"
1.334131479,"[5, -78]",0.8,"[0, -320]"
1.349752665,"[6, -97]",0.8,"[0, -320]"
1.365379095,"[6, -118]",0.8,"[0, -320]"
1.387499571,"[7, -140]",0.8,"[0, -320]"
1.403123617,"[7, -165]",0.8,"[0, -320]"
1.418745041,"[8, -183]",0.8,"[0, -320]"
1.434368849,"[8, -211]",0.8,"[0, -320]"
1.465608835,"[9, -241]",0.8,"[0, -320]"
1.481230021,"[9, -272]",0.8,"[0, -320]"
1.487738848,"[10, -295]",0.8,"[0, -320]"
1.518988609,"[10, -295]",0.8,"[0, -320]"
1.534608841,"[10, -295]",0.8,"[0, -320]"
1.550230026,"[10, -295]",0.8,"[0, -320]"
1.565851927,"[10, -295]",0.8,"[0, -320]"
1.587979317,"[10, -295]",0.8,"[0, -320]"
1.603603363,"[10, -295]",0.8,"[0, -320]"
1.619225502,"[10, -295]",0.8,"[0, -320]"
1.63484621,"[10, -295]",0.8,"[0, -320]"
1.650468111,"[10, -295]",0.8,"[0, -320]"
1.66608882,"[10, -295]",0.8,"[0, -320]"
1.688242197,"[10, -295]",0.8,"[0, -320]"
1.703866959,"[10, -295]",0.8,"[0, -320]"
1.719488621,"[10, -295]",0.8,"[0, -320]"
1.735137224,"[10, -295]",0.8,"[0, -320]"
1.750731468,"[10, -295]",0.8,"[0, -320]"
1.804156303,"[10, -295]",0.8,"[0, -320]"
1.819750309,"[10, -295]",0.8,"[0, -320]"
1.835371733,"[10, -295]",0.8,"[0, -320]"
1.850993156,"[10, -295]",0.8,"[0, -320]"
1.866641998,"[10, -295]",0.8,"[0, -320]"
1.888773203,"[10, -295]",0.8,"[0, -320]"
1.904399157,"[10, -295]",0.8,"[0, -320]"
1.920020103,"[10, -295]",0.8,"[0, -320]"
1.935642958,"[10, -295]",0.8,"[0, -320]"
1.951268673,"[10, -295]",0.8,"[0, -320]"
1.98250556,"[10, -295]",0.8,"[0, -320]"
1.989010572,"[10, -295]",0.8,"[0, -320]"
2.020257473,"[10, -295]",0.8,"[0, -320]"
2.035879135,"[10, -295]",0.8,"[0, -320]"
2.051500797,"[10, -295]",0.8,"[0, -320]"
2.067121983,"[10, -295]",0.8,"[0, -320]"
2.089277029,"[10, -295]",0.8,"[0, -320]"
2.104901314,"[10, -295]",0.8,"[0, -320]"
2.120522976,"[10, -295]",0.8,"[0, -320]"
2.136143923,"[10, -295]",0.8,"[0, -320]"
2.151765108,"[10, -295]",0.8,"[0, -320]"
2.167387247,"[10, -295]",0.8,"[0, -320]"
2.189512968,"[10, -295]",0.8,"[0, -320]"
2.205136776,"[10, -295]",0.8,"[0, -320]"
2.220758438,"[10, -295]",0.8,"[0, -320]"
2.236379385,"[10, -295]",0.8,"[0, -320]"
2.252001762,"[10, -295]",0.8,"[0, -320]"
2.267622948,"[10, -295]",0.8,"[0, -320]"
2.289750338,"[10, -295]",0.8,"[0, -320]"
2.305374861,"[10, -295]",0.8,"[0, -320]"
2.320997238,"[10, -295]",0.8,"[0, -320]"
2.336617947,"[10, -295]",0.8,"[0, -320]"
2.352239609,"[10, -295]",0.8,"[0, -320]"
2.367863417,"[10, -295]",0.8,"[0, -320]"
2.389990091,"[10, -295]",0.8,"[0, -320]"
2.405617714,"[10, -295]",0.8,"[0, -320]"
2.421240091,"[10, -295]",0.8,"[0, -320]"
2.45247817,"[10, -295]",0.8,"[0, -320]"
2.468099594,"[10, -295]",0.8,"[0, -320]"
2.490225792,"[10, -295]",0.8,"[0, -320]"
2.505852222,"[10, -295]",0.8,"[0, -320]"
2.521473408,"[10, -295]",0.8,"[0, -320]"
2.537094355,"[10, -295]",0.8,"[0, -320]"
2.552715778,"[10, -295]",0.8,"[0, -320]"
2.568336964,"[10, -295]",0.8,"[0, -320]"
2.590462923,"[10, -295]",0.8,"[0, -320]"
2.621709347,"[10, -295]",0.8,"[0, -320]"
2.637331009,"[10, -295]",0.8,"[0, -320]"
2.652952194,"[10, -295]",0.8,"[0, -320]"
2.668573856,"[10, -295]",0.8,"[0, -320]"
2.690708876,"[10, -295]",0.8,"[0, -320]"
2.706362724,"[10, -295]",0.8,"[0, -320]"
2.721983194,"[10, -295]",0.8,"[0, -320]"
2.737605095,"[10, -295]",0.8,"[0, -320]"
2.753201008,"[10, -295]",0.8,"[0, -320]"
2.768821716,"[10, -295]",0.8,"[0, -320]"
2.790947914,"[10, -295]",0.8,"[0, -320]"
2.806594372,"[10, -295]",0.8,"[0, -320]"
2.822198868,"[10, -295]",0.8,"[0, -320]"
2.837816954,"[10, -295]",0.8,"[0, -320]"
2.869057417,"[10, -295]",0.8,"[0, -320]"
2.884679317,"[10, -295]",0.8,"[0, -320]"
2.891189814,"[10, -295]",0.8,"[0, -320]"
2.922446728,"[10, -295]",0.8,"[0, -320]"
2.938060284,"[10, -295]",0.8,"[0, -320]"
2.953681469,"[10, -295]",0.8,"[0, -320]"
2.96930337,"[10, -295]",0.8,"[0, -320]"
2.991428614,"[10, -295]",0.8,"[0, -320]"
3.007054806,"[10, -295]",0.8,"[0, -320]"
3.022675991,"[10, -295]",0.8,"[0, -320]"
3.038297415,"[10, -295]",0.8,"[0, -320]"
3.053922415,"[10, -295]",0.8,"[0, -320]"
3.077044964,"[10, -295]",0.8,"[0, -320]"
3.091548204,"[10, -295]",0.8,"[0, -320]"
3.107175112,"[10, -295]",0.8,"[0, -320]"
3.138415575,"[10, -295]",0.8,"[0, -320]"
3.154036999,"[10, -295]",0.8,"[0, -320]"
3.169658422,"[10, -295]",0.8,"[0, -320]"
3.185279608,"[10, -295]",0.8,"[0, -320]"
3.207412243,"[10, -295]",0.8,"[0, -320]"
3.223034859,"[10, -295]",0.8,"[0, -320]"
3.238654613,"[10, -295]",0.8,"[0, -320]"
3.254276514,"[10, -295]",0.8,"[0, -320]"
3.269897461,"[10, -295]",0.8,"[0, -320]"
3.292023659,"[10, -295]",0.8,"[0, -320]"
0.044293165,"[0, 228]",0.9,"[0, -320]"
0.060318708,"[1, 229]",0.9,"[0, -320]"
0.077409267,"[3, 229]",0.9,"[0, -320]"
0.097337961,"[3, 229]",0.9,"[0, -320]"
0.114645243,"[3, 229]",0.9,"[0, -320]"
0.126612663,"[3, 227]",0.9,"[0, -320]"
0.142234802,"[3, 226]",0.9,"[0, -320]"
0.157883167,"[4, 225]",0.9,"[0, -320]"
0.168893099,"[4, 223]",0.9,"[0, -320]"
0.200140953,"[5, 222]",0.9,"[0, -320]"
0.215762377,"[5, 220]",0.9,"[0, -320]"
0.231383324,"[5, 219]",0.9,"[0, -320]"
0.247005224,"[5, 217]",0.9,"[0, -320]"
0.269157887,"[5, 217]",0.9,"[0, -320]"
0.284781933,"[5, 215]",0.9,"[0, -320]"
0.300403357,"[5, 213]",0.9,"[0, -320]"
0.316025257,"[5, 211]",0.9,"[0, -320]"
0.331671,"[5, 210]",0.9,"[0, -320]"
0.347295046,"[6, 207]",0.9,"[0, -320]"
0.369430304,"[5, 205]",0.9,"[0, -320]"
0.38508153,"[5, 203]",0.9,"[0, -320]"
0.40067625,"[5, 201]",0.9,"[0, -320]"
0.416299343,"[5, 199]",0.9,"[0, -320]"
0.447540283,"[5, 196]",0.9,"[0, -320]"
0.463160992,"[6, 194]",0.9,"[0, -320]"
0.469667912,"[6, 191]",0.9,"[0, -320]"
0.500915051,"[6, 189]",0.9,"[0, -320]"
0.563426971,"[7, 186]",0.9,"[0, -320]"
0.569958448,"[8, 176]",0.9,"[0, -320]"
0.585585594,"[8, 173]",0.9,"[0, -320]"
0.616825819,"[8, 169]",0.9,"[0, -320]"
0.632446527,"[8, 165]",0.9,"[0, -320]"
0.648067951,"[9, 161]",0.9,"[0, -320]"
0.670196772,"[9, 156]",0.9,"[0, -320]"
0.685821772,"[9, 152]",0.9,"[0, -320]"
0.701442957,"[9, 147]",0.9,"[0, -320]"
0.717064857,"[9, 144]",0.9,"[0, -320]"
0.732713223,"[10, 139]",0.9,"[0, -320]"
0.748334408,"[10, 134]",0.9,"[0, -320]"
0.770432711,"[11, 129]",0.9,"[0, -320]"
0.786084652,"[11, 124]",0.9,"[0, -320]"
0.80170536,"[12, 118]",0.9,"[0, -320]"
0.817326784,"[12, 112]",0.9,"[0, -320]"
0.848542929,"[12, 106]",0.9,"[0, -320]"
0.864163876,"[13, 99]",0.9,"[0, -320]"
0.870696068,"[13, 92]",0.9,"[0, -320]"
0.886323214,"[13, 86]",0.9,"[0, -320]"
0.917562723,"[13, 78]",0.9,"[0, -320]"
0.933185101,"[13, 70]",0.9,"[0, -320]"
0.948805571,"[13, 60]",0.9,"[0, -320]"
0.970931292,"[13, 51]",0.9,"[0, -320]"
0.986555815,"[14, 40]",0.9,"[0, -320]"
1.002177477,"[14, 30]",0.9,"[0, -320]"
1.017798662,"[15, 19]",0.9,"[0, -320]"
1.04904151,"[15, 3]",0.9,"[0, -320]"
1.064663172,"[15, -9]",0.9,"[0, -320]"
1.086793423,"[15, -23]",0.9,"[0, -320]"
1.118036032,"[16, -38]",0.9,"[0, -320]"
1.133658409,"[16, -66]",0.9,"[0, -320]"
1.149278641,"[16, -85]",0.9,"[0, -320]"
1.171406269,"[15, -106]",0.9,"[0, -320]"
1.187031507,"[15, -129]",0.9,"[0, -320]"
1.202652216,"[15, -163]",0.9,"[0, -320]"
1.233896017,"[14, -191]",0.9,"[0, -320]"
1.249516726,"[14, -221]",0.9,"[0, -320]"
1.265137911,"[13, -253]",0.9,"[0, -320]"
1.271645784,"[13, -284]",0.9,"[0, -320]"
1.302894592,"[13, -297]",0.9,"[0, -320]"
1.318516016,"[13, -297]",0.9,"[0, -320]"
1.334137678,"[13, -297]",0.9,"[0, -320]"
1.349758625,"[13, -297]",0.9,"[0, -320]"
1.371884346,"[13, -297]",0.9,"[0, -320]"
1.387508392,"[13, -297]",0.9,"[0, -320]"
1.403129339,"[13, -297]",0.9,"[0, -320]"
1.418750763,"[13, -297]",0.9,"[0, -320]"
1.434372663,"[13, -297]",0.9,"[0, -320]"
1.44999361,"[13, -297]",0.9,"[0, -320]"
1.472118378,"[13, -297]",0.9,"[0, -320]"
1.487742424,"[13, -297]",0.9,"[0, -320]"
1.503363609,"[13, -297]",0.9,"[0, -320]"
1.518988371,"[13, -297]",0.9,"[0, -320]"
1.550227642,"[13, -297]",0.9,"[0, -320]"
1.565848827,"[13, -297]",0.9,"[0, -320]"
1.572359085,"[13, -297]",0.9,"[0, -320]"
1.587990046,"[13, -297]",0.9,"[0, -320]"
1.619230032,"[13, -297]",0.9,"[0, -320]"
1.634851217,"[13, -297]",0.9,"[0, -320]"
1.650472641,"[13, -297]",0.9,"[0, -320]"
1.666093349,"[13, -297]",0.9,"[0, -320]"
1.6882236,"[13, -297]",0.9,"[0, -320]"
1.703844547,"[13, -297]",0.9,"[0, -320]"
1.719465494,"[13, -297]",0.9,"[0, -320]"
1.735086918,"[13, -297]",0.9,"[0, -320]"
1.750708342,"[13, -297]",0.9,"[0, -320]"
1.772833824,"[13, -297]",0.9,"[0, -320]"
1.788457632,"[13, -297]",0.9,"[0, -320]"
1.804079294,"[13, -297]",0.9,"[0, -320]"
1.81970048,"[13, -297]",0.9,"[0, -320]"
1.835321665,"[13, -297]",0.9,"[0, -320]"
1.850943089,"[13, -297]",0.9,"[0, -320]"
1.873068333,"[13, -297]",0.9,"[0, -320]"
1.888692379,"[13, -297]",0.9,"[0, -320]"
1.904313564,"[13, -297]",0.9,"[0, -320]"
1.919935226,"[13, -297]",0.9,"[0, -320]"
1.93555665,"[13, -297]",0.9,"[0, -320]"
1.951182365,"[13, -297]",0.9,"[0, -320]"
1.97330761,"[13, -297]",0.9,"[0, -320]"
1.988930941,"[13, -297]",0.9,"[0, -320]"
2.004552841,"[13, -297]",0.9,"[0, -320]"
2.020176411,"[13, -297]",0.9,"[0, -320]"
2.03579998,"[13, -297]",0.9,"[0, -320]"
2.067038298,"[13, -297]",0.9,"[0, -320]"
2.073542595,"[13, -297]",0.9,"[0, -320]"
2.089170694,"[13, -297]",0.9,"[0, -320]"
2.104792118,"[13, -297]",0.9,"[0, -320]"
2.136031628,"[13, -297]",0.9,"[0, -320]"
2.151651621,"[13, -297]",0.9,"[0, -320]"
2.167273521,"[13, -297]",0.9,"[0, -320]"
2.17378211,"[13, -297]",0.9,"[0, -320]"
2.205029726,"[13, -297]",0.9,"[0, -320]"
2.220650911,"[13, -297]",0.9,"[0, -320]"
2.236272335,"[13, -297]",0.9,"[0, -320]"
2.25189352,"[13, -297]",0.9,"[0, -320]"
2.274019718,"[13, -297]",0.9,"[0, -320]"
2.289643288,"[13, -297]",0.9,"[0, -320]"
2.305264711,"[13, -297]",0.9,"[0, -320]"
2.32088685,"[13, -297]",0.9,"[0, -320]"
2.33650732,"[13, -297]",0.9,"[0, -320]"
2.352128983,"[13, -297]",0.9,"[0, -320]"
2.37425375,"[13, -297]",0.9,"[0, -320]"
2.38987875,"[13, -297]",0.9,"[0, -320]"
2.405499697,"[13, -297]",0.9,"[0, -320]"
2.421120644,"[13, -297]",0.9,"[0, -320]"
2.436742544,"[13, -297]",0.9,"[0, -320]"
2.452362776,"[13, -297]",0.9,"[0, -320]"
2.474497557,"[13, -297]",0.9,"[0, -320]"
2.490121365,"[13, -297]",0.9,"[0, -320]"
2.521363735,"[13, -297]",0.9,"[0, -320]"
2.536984921,"[13, -297]",0.9,"[0, -320]"
2.552611589,"[13, -297]",0.9,"[0, -320]"
2.574738741,"[13, -297]",0.9,"[0, -320]"
2.590363741,"[13, -297]",0.9,"[0, -320]"
2.605985165,"[13, -297]",0.9,"[0, -320]"
2.621606588,"[13, -297]",0.9,"[0, -320]"
2.637233496,"[13, -297]",0.9,"[0, -320]"
2.668471098,"[13, -297]",0.9,"[0, -320]"
2.674975634,"[13, -297]",0.9,"[0, -320]"
2.69059968,"[13, -297]",0.9,"[0, -320]"
2.70622468,"[13, -297]",0.9,"[0, -320]"
2.737463474,"[13, -297]",0.9,"[0, -320]"
2.753085136,"[13, -297]",0.9,"[0, -320]"
2.768706083,"[13, -297]",0.9,"[0, -320]"
2.775216818,"[13, -297]",0.9,"[0, -320]"
2.80646801,"[13, -297]",0.9,"[0, -320]"
2.822089434,"[13, -297]",0.9,"[0, -320]"
2.837710619,"[13, -297]",0.9,"[0, -320]"
2.853331566,"[13, -297]",0.9,"[0, -320]"
2.875486135,"[13, -297]",0.9,"[0, -320]"
2.891109943,"[13, -297]",0.9,"[0, -320]"
2.906731367,"[13, -297]",0.9,"[0, -320]"
2.922367334,"[13, -297]",0.9,"[0, -320]"
2.937997341,"[13, -297]",0.9,"[0, -320]"
2.95361805,"[13, -297]",0.9,"[0, -320]"
2.975721836,"[13, -297]",0.9,"[0, -320]"
2.991368771,"[13, -297]",0.9,"[0, -320]"
3.006989479,"[13, -297]",0.9,"[0, -320]"
3.022610903,"[13, -297]",0.9,"[0, -320]"
3.038238764,"[13, -297]",0.9,"[0, -320]"
0.070755959,"[-11, 237]",1,"[0, -320]"
0.09461689,"[-9, 237]",1,"[0, -320]"
0.111177206,"[-8, 237]",1,"[0, -320]"
0.120218754,"[-8, 236]",1,"[0, -320]"
0.135841131,"[-7, 235]",1,"[0, -320]"
0.15149045,"[-7, 234]",1,"[0, -320]"
0.167086363,"[-7, 233]",1,"[0, -320]"
0.198326111,"[-7, 232]",1,"[0, -320]"
0.207359552,"[-7, 231]",1,"[0, -320]"
0.223011255,"[-7, 231]",1,"[0, -320]"
0.238610506,"[-6, 230]",1,"[0, -320]"
0.269855261,"[-6, 229]",1,"[0, -320]"
0.285468578,"[-6, 228]",1,"[0, -320]"
0.301090479,"[-6, 226]",1,"[0, -320]"
0.307599068,"[-6, 223]",1,"[0, -320]"
0.338875055,"[-6, 221]",1,"[0, -320]"
0.354469299,"[-7, 219]",1,"[0, -320]"
0.370090961,"[-7, 216]",1,"[0, -320]"
0.385724545,"[-8, 213]",1,"[0, -320]"
0.407838821,"[-8, 211]",1,"[0, -320]"
0.423463345,"[-8, 207]",1,"[0, -320]"
0.470327139,"[-8, 205]",1,"[0, -320]"
0.485949993,"[-7, 201]",1,"[0, -320]"
0.501570702,"[-7, 199]",1,"[0, -320]"
0.523726702,"[-7, 197]",1,"[0, -320]"
0.539324522,"[-7, 195]",1,"[0, -320]"
0.554945946,"[-6, 193]",1,"[0, -320]"
0.570566893,"[-6, 191]",1,"[0, -320]"
0.586191177,"[-6, 189]",1,"[0, -320]"
0.608341694,"[-6, 186]",1,"[0, -320]"
0.623966217,"[-6, 183]",1,"[0, -320]"
0.639587879,"[-6, 179]",1,"[0, -320]"
0.655239344,"[-5, 175]",1,"[0, -320]"
0.670857668,"[-5, 171]",1,"[0, -320]"
0.686451674,"[-5, 167]",1,"[0, -320]"
0.708583593,"[-5, 164]",1,"[0, -320]"
0.724236012,"[-5, 160]",1,"[0, -320]"
0.739857197,"[-4, 156]",1,"[0, -320]"
0.755451679,"[-5, 152]",1,"[0, -320]"
0.786707401,"[-4, 147]",1,"[0, -320]"
0.802315235,"[-4, 143]",1,"[0, -320]"
0.808847666,"[-4, 138]",1,"[0, -320]"
0.824473858,"[-4, 132]",1,"[0, -320]"
0.855742931,"[-4, 129]",1,"[0, -320]"
0.871335983,"[-3, 123]",1,"[0, -320]"
0.886956692,"[-3, 117]",1,"[0, -320]"
0.902578354,"[-3, 110]",1,"[0, -320]"
0.924735546,"[-3, 103]",1,"[0, -320]"
0.940356255,"[-2, 95]",1,"[0, -320]"
0.955977678,"[-2, 90]",1,"[0, -320]"
0.971598864,"[-2, 82]",1,"[0, -320]"
0.987248421,"[-1, 74]",1,"[0, -320]"
1.009346724,"[-1, 65]",1,"[0, -320]"
1.024971962,"[0, 56]",1,"[0, -320]"
1.040592909,"[0, 46]",1,"[0, -320]"
1.056245804,"[1, 36]",1,"[0, -320]"
1.071866274,"[1, 28]",1,"[0, -320]"
1.087485075,"[1, 17]",1,"[0, -320]"
1.109588861,"[2, 4]",1,"[0, -320]"
1.125212431,"[2, -9]",1,"[0, -320]"
1.140863657,"[2, -24]",1,"[0, -320]"
1.172077894,"[3, -40]",1,"[0, -320]"
1.187698364,"[4, -57]",1,"[0, -320]"
1.203321457,"[4, -75]",1,"[0, -320]"
1.209830284,"[5, -96]",1,"[0, -320]"
1.241106987,"[6, -110]",1,"[0, -320]"
1.2566998,"[6, -134]",1,"[0, -320]"
1.272321224,"[7, -160]",1,"[0, -320]"
1.287942648,"[8, -188]",1,"[0, -320]"
1.31007123,"[8, -219]",1,"[0, -320]"
1.325695515,"[9, -252]",1,"[0, -320]"
1.341317415,"[10, -284]",1,"[0, -320]"
1.356937885,"[10, -298]",1,"[0, -320]"
1.372559071,"[10, -298]",1,"[0, -320]"
1.388180256,"[10, -298]",1,"[0, -320]"
1.41032505,"[10, -298]",1,"[0, -320]"
1.425949097,"[10, -298]",1,"[0, -320]"
1.441573858,"[10, -298]",1,"[0, -320]"
1.457194567,"[10, -298]",1,"[0, -320]"
1.488443375,"[10, -298]",1,"[0, -320]"
1.504055977,"[10, -298]",1,"[0, -320]"
1.510563374,"[10, -298]",1,"[0, -320]"
1.526192904,"[10, -298]",1,"[0, -320]"
1.55743289,"[10, -298]",1,"[0, -320]"
1.573053598,"[10, -298]",1,"[0, -320]"
1.588675261,"[10, -298]",1,"[0, -320]"
1.604296684,"[10, -298]",1,"[0, -320]"
1.626428843,"[10, -298]",1,"[0, -320]"
1.642050266,"[10, -298]",1,"[0, -320]"
1.657670975,"[10, -298]",1,"[0, -320]"
1.673292398,"[10, -298]",1,"[0, -320]"
1.688913584,"[10, -298]",1,"[0, -320]"
1.711038589,"[10, -298]",1,"[0, -320]"
1.726662874,"[10, -298]",1,"[0, -320]"
1.742283821,"[10, -298]",1,"[0, -320]"
1.75790596,"[10, -298]",1,"[0, -320]"
1.77352643,"[10, -298]",1,"[0, -320]"
1.789148092,"[10, -298]",1,"[0, -320]"
1.811273098,"[10, -298]",1,"[0, -320]"
1.826897621,"[10, -298]",1,"[0, -320]"
1.842518806,"[10, -298]",1,"[0, -320]"
1.85814023,"[10, -298]",1,"[0, -320]"
1.873761415,"[10, -298]",1,"[0, -320]"
1.889382839,"[10, -298]",1,"[0, -320]"
1.911508322,"[10, -298]",1,"[0, -320]"
1.927132368,"[10, -298]",1,"[0, -320]"
1.942753792,"[10, -298]",1,"[0, -320]"
1.958375216,"[10, -298]",1,"[0, -320]"
1.973997355,"[10, -298]",1,"[0, -320]"
1.989620924,"[10, -298]",1,"[0, -320]"
2.011744976,"[10, -298]",1,"[0, -320]"
2.027368546,"[10, -298]",1,"[0, -320]"
2.042992115,"[10, -298]",1,"[0, -320]"
2.074232817,"[10, -298]",1,"[0, -320]"
2.08985424,"[10, -298]",1,"[0, -320]"
2.105475187,"[10, -298]",1,"[0, -320]"
2.111985922,"[10, -298]",1,"[0, -320]"
2.12762022,"[10, -298]",1,"[0, -320]"
2.158857822,"[10, -298]",1,"[0, -320]"
2.174478054,"[10, -298]",1,"[0, -320]"
2.190099239,"[10, -298]",1,"[0, -320]"
2.212225437,"[10, -298]",1,"[0, -320]"
2.22784996,"[10, -298]",1,"[0, -320]"
2.243471384,"[10, -298]",1,"[0, -320]"
2.259092808,"[10, -298]",1,"[0, -320]"
2.274713993,"[10, -298]",1,"[0, -320]"
2.290335178,"[10, -298]",1,"[0, -320]"
2.312460423,"[10, -298]",1,"[0, -320]"
2.328084946,"[10, -298]",1,"[0, -320]"
2.343706369,"[10, -298]",1,"[0, -320]"
2.359327793,"[10, -298]",1,"[0, -320]"
2.39056921,"[10, -298]",1,"[0, -320]"
2.406191349,"[10, -298]",1,"[0, -320]"
2.428325415,"[10, -298]",1,"[0, -320]"
2.443944931,"[10, -298]",1,"[0, -320]"
2.459566832,"[10, -298]",1,"[0, -320]"
2.475188017,"[10, -298]",1,"[0, -320]"
2.490823746,"[10, -298]",1,"[0, -320]"
2.512934446,"[10, -298]",1,"[0, -320]"
2.528558969,"[10, -298]",1,"[0, -320]"
2.544179916,"[10, -298]",1,"[0, -320]"
2.559801102,"[10, -298]",1,"[0, -320]"
2.575423479,"[10, -298]",1,"[0, -320]"
2.591044664,"[10, -298]",1,"[0, -320]"
2.61319685,"[10, -298]",1,"[0, -320]"
2.628820896,"[10, -298]",1,"[0, -320]"
2.644469976,"[10, -298]",1,"[0, -320]"
2.660089254,"[10, -298]",1,"[0, -320]"
2.675713062,"[10, -298]",1,"[0, -320]"
2.691307306,"[10, -298]",1,"[0, -320]"
2.713436842,"[10, -298]",1,"[0, -320]"
2.729061604,"[10, -298]",1,"[0, -320]"
2.744683027,"[10, -298]",1,"[0, -320]"
2.760304928,"[10, -298]",1,"[0, -320]"
2.77592802,"[10, -298]",1,"[0, -320]"
2.807195425,"[10, -298]",1,"[0, -320]"
2.813728094,"[10, -298]",1,"[0, -320]"
2.829381943,"[10, -298]",1,"[0, -320]"
2.84497714,"[10, -298]",1,"[0, -320]"
2.860597372,"[10, -298]",1,"[0, -320]"
2.891866207,"[10, -298]",1,"[0, -320]"
2.907459259,"[10, -298]",1,"[0, -320]"
2.913992167,"[10, -298]",1,"[0, -320]"
2.929618359,"[10, -298]",1,"[0, -320]"
2.945240021,"[10, -298]",1,"[0, -320]"
2.976505518,"[10, -298]",1,"[0, -320]"
2.992101431,"[10, -298]",1,"[0, -320]"
3.007722616,"[10, -298]",1,"[0, -320]"
3.014229059,"[10, -298]",1,"[0, -320]"
3.045503378,"[10, -298]",1,"[0, -320]"
