Episode,Iteration,FPS,Time Elapsed (s),Total Timesteps,Average Distance,Starting Distance,Ratio,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
139,1,1,2200.5223817825317,3819,265.8611242543221,201.41995928904365,1.3199343560227983,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
140,1,1,2216.321055173874,3846,254.79687586424137,398.8746670321393,0.6387893163536282,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
141,1,1,2231.8734374046326,3873,308.9903600845814,264.6618727439246,1.1674910212078304,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
142,1,1,2247.929774045944,3901,259.0189221250541,209.5816916231039,1.2358852537122107,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
143,1,1,2264.0073902606964,3929,318.94343530035013,257.7711200449494,1.2373125245556356,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
144,1,1,2279.5426876544952,3956,211.565313590052,211.00766132375713,1.002642805776797,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
145,1,1,2295.0411055088043,3983,239.81821394443153,255.0,0.94046358409581,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
146,1,1,2310.7200145721436,4010,220.93168423999583,260.03242859864554,0.8496312764935913,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
147,1,1,2326.4074625968933,4038,278.47681308544554,323.56133080565974,0.8606616012860534,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
148,1,1,2342.321849346161,4066,286.30204274926797,215.52722818706016,1.3283799228410296,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
149,1,1,2358.406594276428,4095,255.8490764072348,246.71035649116962,1.0370423035580685,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
150,2,1,2374.313997030258,4121,333.0918620968879,212.52999788265186,1.567269869737655,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
151,2,1,2389.8922588825226,4149,179.42362777944814,231.60956557639608,0.774681422733663,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
152,2,1,2405.467316389084,4176,337.29017272182546,449.58875681559687,0.7502193229003906,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
153,2,1,2421.0567321777344,4204,256.2115754943481,428.8304619082144,0.5974658944568795,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
154,2,1,2436.694957256317,4231,211.3580710620894,220.17824440257627,0.9599407590680941,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
