Episode,Average Distance,Starting Distance,Ratio,FPS,Iterations,Time Elapsed (s),Total Timesteps,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
7884,205.56956010358533,252.90247788800056,0.8128412256783941,3.0912754078934124,125,82221.079154253,254168,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7885,371.2302895462101,348.38076625701626,1.0655877864173957,3.091278259346366,125,82231.67850756645,254201,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7886,296.3074957147688,245.35253846229227,1.2076805790224487,3.0912812100305014,125,82242.27520132065,254234,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7887,112.06273347073676,242.5560489621757,0.4620075811352446,3.091279913836912,125,82252.66138529778,254266,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7888,448.9277638538468,298.3979464047936,1.5044599644960392,3.091281472581298,125,82262.97160434723,254298,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7889,343.70596300536005,270.1872079186414,1.2721030194325729,3.0912846144103057,125,82273.5631699562,254331,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7890,290.8053417403795,243.45065817794128,1.1945145021042665,3.091286600065511,125,82284.1854891777,254364,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7891,349.0813306873975,244.42509097547912,1.4281730623245121,3.091289460858445,125,82294.78449726105,254397,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7892,432.8105174547504,281.7304500642897,1.536257502005853,3.091292941243851,125,82305.36698913574,254430,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7893,283.88542963757135,277.38152860305746,1.0234474915012137,3.0912961053624426,125,82315.95787882805,254463,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7894,340.8599098035564,303.2755660469265,1.1239280310198625,3.0912948761213177,125,82326.34226059914,254495,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7895,452.0292151927028,300.5508746195717,1.5040023282742658,3.0912976552098996,125,82336.94337749481,254528,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7896,240.0135940546176,223.4190847447251,1.0742752541881242,3.091299146349657,125,82347.25529575348,254560,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7897,262.8215192064954,363.37786218299084,0.7232733376425199,3.0912991343891636,125,82357.60724925995,254592,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7898,382.97909777841727,227.15421463572622,1.6859871976955312,3.0912998032265127,125,82367.94106292725,254624,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7899,221.52106187487757,234.99445227061855,0.9426650703216386,3.0913027030277154,125,82378.53890872002,254657,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7900,368.15932470634044,395.83416317383876,0.9300847651814622,3.09130578774996,125,82389.13180613518,254690,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7901,223.68644523724237,247.57551290274705,0.9035079544603879,3.091307672032432,125,82399.75668048859,254723,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7902,188.46880230875792,264.81540694659566,0.7116987809805406,3.0913061418806556,125,82410.14907860756,254755,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7903,268.5861945222978,218.1285259177876,1.2313208159831768,3.091310247781982,125,82420.71470594406,254788,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7904,145.84584847946772,304.1786192022723,0.47947435905244656,3.0913134976288412,125,82431.30313229561,254821,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7905,244.77248247819753,261.5230043275049,0.9359501016272713,3.0913157139415905,125,82441.91909956932,254854,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7906,204.83198198618854,245.9423868114255,0.8328453856278216,3.091316997065137,125,82452.2364552021,254886,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7907,401.53130716751093,223.19165416058908,1.7990426598953575,3.0913180073384887,125,82462.5610806942,254918,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7908,307.472934518416,251.4950335149158,1.2225805425305953,3.0913204499795155,125,82473.17097187042,254951,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7909,326.1452392412068,216.56477988879962,1.505993908190768,3.0913196221744044,125,82483.54462313652,254983,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7910,187.50294190342768,338.8359811349215,0.5533737629498258,3.091320946939333,125,82493.86083722115,255015,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7911,186.43840591064588,236.47245204558897,0.7884149054059915,3.0913224854667356,125,82504.1713373661,255047,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7912,241.15427490538892,213.5555922541621,1.1292341837547406,3.0913237885073914,125,82514.48811292648,255079,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7913,219.80468219903685,282.27406742896153,0.7786924395892442,3.0913265062642985,125,82525.09059882164,255112,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7914,228.06227352029762,239.40035742964704,0.9526396533777884,3.091329418743537,125,82535.68786716461,255145,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7915,385.1811945779349,450.66647483031903,0.8546923636220332,3.091331957407119,125,82546.29509735107,255178,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7916,285.22960799840047,273.00053909263585,1.0447950357402591,3.09133223472148,125,82556.63921642303,255210,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7917,232.47478004021428,326.6142546482251,0.7117716900953931,3.0913348795410434,125,82567.24358439445,255243,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7918,343.4389616157373,417.3818155798491,0.8228412182706464,3.09133620077154,125,82577.55980610847,255275,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7919,412.16975674756003,319.8640253770306,1.2885780333118946,3.091339655299868,125,82588.14251041412,255308,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7920,280.5730902344526,219.87301429890488,1.2760687851080688,3.091340541857386,125,82598.47032141685,255340,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7921,292.19205741305865,203.7540600827763,1.4340428715597318,3.091342539491376,125,82609.09191966057,255373,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7922,325.3949845687148,274.47272253666245,1.185527587446328,3.0913456868244795,125,82619.68277716637,255406,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7923,114.98052679023849,286.6184180543602,0.4011623801804364,3.091346070253714,125,82630.0240073204,255438,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7924,126.58924573393847,208.28467474808724,0.60777033109634,3.0913474786260937,125,82640.33783531189,255470,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7925,134.71414153962573,324.1979339908731,0.41553053679675284,3.09135090899547,125,82650.9210767746,255503,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7926,152.5720550663836,417.5661028931069,0.3653841966799701,3.0913490443191534,125,82661.32239890099,255535,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7927,216.0006442307692,203.75140408076993,1.0601185557727175,3.0913504107238294,125,82671.63732504845,255567,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7928,294.1819185733801,216.2283678992225,1.3605149103770204,3.0913540186993793,125,82682.21577143669,255600,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7929,363.2085620822185,407.49007913726246,0.8913310548595521,3.091357808057408,125,82692.78934121132,255633,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7930,299.9337862998039,232.14959097233427,1.2919849871092282,3.091362153587274,125,82703.34800577164,255666,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7931,279.0085120271273,257.62503205757133,1.0830023379280063,3.091366808269565,125,82713.89836883545,255699,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7932,270.3084619172276,216.6438703953728,1.2477087924247174,3.0913694455093026,125,82724.50268650055,255732,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7933,192.0983674082088,250.42765091912602,0.767081297545077,3.091368466088421,125,82734.88029837608,255764,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7934,299.4741609801277,305.5785896596519,0.9800233757007543,3.0913684026584205,125,82745.23339891434,255796,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7935,346.8740685392437,207.09700232043912,1.6749352460569609,3.0913639608002215,125,82755.7037100792,255828,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7936,372.81871528141596,272.4141220377812,1.3685733782542653,3.091366330927104,125,82766.31515336037,255861,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7937,425.2920350328395,455.3725576874566,0.9339430491653326,3.091369018174091,125,82776.91808891296,255894,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7938,310.95207020687,299.50148128382335,1.03823216123661,3.091369104310174,125,82787.26718306541,255926,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7939,314.5085783740448,241.5305439101951,1.3021482636621897,3.0913716382230954,125,82797.87419772148,255959,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7940,131.66270422755014,315.55490620335877,0.4172418227042249,3.091372135296466,125,82808.21227478981,255991,0.056898333,0.366796875,-8.278071349859237,0.9369732439517975,0.0003,0.3130323588848114,-0.0379273565573385,0.685238778591156,1.038589834049344
7941,199.20569360987406,296.12624214328105,0.6727053035491807,3.091326151741572,126,82818.82513618469,256020,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7942,246.83511638161775,329.6721165180491,0.7487291281672706,3.091329785821318,126,82829.40279436111,256053,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7943,243.7813241277551,364.9755312245319,0.6679388158155226,3.091333360412636,126,82839.98202180862,256086,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7944,331.9069571538266,326.9590806821001,1.0151330143864006,3.0913356037954163,126,82850.59690237045,256119,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7945,426.5952284271746,346.0587376897576,1.2327249162239566,3.0913354616070605,126,82860.95222640038,256151,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7946,358.82364560163035,221.2721818444161,1.6216392074713273,3.091337653379067,126,82871.56846809387,256184,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7947,281.37440076038445,280.5529306928663,1.002928039516427,3.091340686677459,126,82882.1621325016,256217,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7948,210.93925130511252,208.07774023296955,1.0137521248978345,3.0913438280670142,126,82892.75287771225,256250,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7949,255.1949385286488,268.3128833137664,0.9511095232435134,3.091346845221211,126,82903.34693312645,256283,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7950,355.26384160461254,400.5401923762614,0.886961779033858,3.0913500029420353,126,82913.93719768524,256316,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7951,218.49441726905232,216.7287092267783,1.0081470888124306,3.091352414230428,126,82924.54746341705,256349,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7952,284.5545633030927,341.0361301373224,0.8343824544001051,3.091355660599455,126,82935.13530898094,256382,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7953,256.2524201091974,250.81238131019782,1.0216896740526995,3.0913583027598524,126,82945.73934412003,256415,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7954,181.59916342000892,348.68581556139253,0.5208102977393271,3.0913616901733176,126,82956.32336235046,256448,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7955,343.0879220939438,261.3450387348082,1.312777635859702,3.0913598953172015,126,82966.72295856476,256480,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7956,328.1285568410875,252.328114750864,1.3004042659497737,3.0913600744693026,126,82977.06958127022,256512,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7957,374.63176621661603,255.4819292731076,1.4663728557339117,3.091362139924182,126,82987.68904709816,256545,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7958,125.94902001750573,255.64613700758474,0.4926693651301641,3.0913649887916717,126,82998.28746533394,256578,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7959,331.86597322101875,354.14071873499904,0.9371019926950328,3.091366547953442,126,83008.59701347351,256610,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7960,338.8550215599992,431.71454094400457,0.7849052774989813,3.091370052242493,126,83019.177795887,256643,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7961,409.3470514829232,306.3757020996641,1.336095025413479,3.0913724826699505,126,83029.78739666939,256676,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7962,353.4642622632396,309.9807587091303,1.140278073178445,3.0913759564359307,126,83040.36895465851,256709,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7963,375.0722958295865,351.4446286395295,1.067230127492691,3.0913764958578884,126,83050.70584058762,256741,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7964,289.19011846419846,339.4957807714235,0.8518224226736564,3.091379726666247,126,83061.29388928413,256774,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7965,290.5969012459502,227.56874054898992,1.276963174049785,3.0913818705155984,126,83071.91112470627,256807,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7966,305.74520212635304,275.5304729685112,1.109660208659733,3.0913852232752648,126,83082.49585533142,256840,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7967,210.60149026299283,248.22189900128475,0.8484404120278799,3.091388669638522,126,83093.07804703712,256873,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7968,208.4657891180821,367.62103256659145,0.5670670898850715,3.091389937180474,126,83103.39530777931,256905,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7969,273.77439288670996,297.9751687402633,0.9187825752197207,3.0913923723881758,126,83114.00464558601,256938,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7970,266.67593473502626,286.4442180178971,0.9309873195568023,3.091392750203075,126,83124.34580922127,256970,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7971,321.8674433391515,364.9368138374891,0.8819812941165291,3.091394865584761,126,83134.96372175217,257003,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7972,133.4875906431071,242.8750165083321,0.5496143348219913,3.091395084132664,126,83145.30915808678,257035,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7973,383.2362108608337,399.7785136679376,0.9586213309581609,3.091397753312129,126,83155.91215157509,257068,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7974,173.6375635175659,274.3087614807689,0.633000428350296,3.0914013696528873,126,83166.48964571953,257101,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7975,298.8564572697581,396.7065019858615,0.7533439854747055,3.091404620621745,126,83177.07694578171,257134,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7976,261.4810750570859,248.66095512814783,1.0515566262597649,3.0914075457755277,126,83187.67299103737,257167,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7977,302.5177213912045,363.4182441385661,0.832423044991266,3.0914087860414865,126,83197.99088406563,257199,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7978,271.63242238771693,328.5411799624071,0.8267834869857048,3.091411556635501,126,83208.59105539322,257232,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7979,199.54546239869535,236.46803663937277,0.8438580758507059,3.0914111686628694,126,83218.95275783539,257264,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7980,345.61132209472413,294.88942643089445,1.172003100544251,3.09141364438143,126,83229.56084108353,257297,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7981,247.299329464445,230.16610980182213,1.074438498688512,3.091416366509875,126,83240.16227245331,257330,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7982,168.87168851523714,247.57847932333345,0.6820935687818547,3.0914183131051036,126,83250.78456997871,257363,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7983,390.99486903247714,201.62972118930855,1.939172790232523,3.0914194980713883,126,83261.10389113426,257395,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7984,152.8132530620665,344.96968940939684,0.44297588383399555,3.0914214809790823,126,83271.72518658638,257428,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7985,283.78617059812535,223.91312564500436,1.2673940832215649,3.0914258601175417,126,83282.28191447258,257461,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7986,237.49228813529294,257.2340735290785,0.9232536144106357,3.0914292325778256,126,83292.86573553085,257494,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7987,355.9505611823762,213.95641188749184,1.6636592380767323,3.0914317022687663,126,83303.4738600254,257527,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7988,290.1603186497742,364.3844667506952,0.7963026559205562,3.0914345318784107,126,83314.07226777077,257560,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7989,372.99932883610586,251.71249111065444,1.4818467180166,3.091437944073269,126,83324.65495347977,257593,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7990,174.11229724364736,219.30482917724223,0.7939282408730259,3.091436505190415,126,83335.04491114616,257625,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7991,276.2805454829307,205.0207947842207,1.3475732828648386,3.091438603070703,126,83345.66300106049,257658,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7992,332.72489956154027,226.15917577660613,1.4711978783040704,3.0914396983620644,126,83355.98463606834,257690,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7993,380.61303633809166,258.4854811652449,1.472473558755793,3.091443679749267,126,83366.55190849304,257723,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7994,292.15484733741323,228.41516450854067,1.2790518876713601,3.091445932100236,126,83377.16578626633,257756,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7995,182.5232905326477,203.02136436373203,0.899034892730008,3.091447908721989,126,83387.78708600998,257789,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7996,290.70834190070326,365.61624627144806,0.7951187751237668,3.0914502344463046,126,83398.39895439148,257822,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7997,337.84008599496855,247.62121083739416,1.364342274446023,3.0914496211125755,126,83408.76663136482,257854,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
7998,269.9691456136107,318.7789921882011,0.8468849962805141,3.091449041771685,126,83419.13339519501,257886,0.05369175,0.3931640625,-8.28742856681347,0.946054644882679,0.0003,0.31267768144607544,-0.031247840443393217,0.6834878921508789,0.9431439381092787
