Episode,Average Distance
1620,128.18389161630313
1621,148.89075632652865
1622,166.1287777716938
1623,91.65139917757857
1624,158.65814009879534
1625,130.56845656276772
1626,138.98956196954612
1627,126.26340318591441
1628,120.19342838068452
1629,175.05204599220068
1630,136.10818490449626
1631,134.41605722222855
1632,116.46093590142529
1633,111.4027360563077
1634,127.2474530918943
1635,139.15234714426634
1636,127.26418094613278
1637,125.13078550173994
1638,101.1298439406628
1639,103.39335592706607
1640,106.62939891329567
1641,86.6865086956924
1642,91.49303783404869
1643,111.26579067319544
1644,149.19551537213454
1645,128.32151847814117
1646,133.07704168394054
1647,151.7007157065343
1648,121.8564713879607
1649,100.83553088302736
1650,134.5890945508253
1651,109.19523965259022
1652,171.61969341177684
1653,127.20788636220017
1654,107.53361113372546
1655,200.59568821633474
1656,135.32643550364037
1657,119.40421394436267
1658,139.91282103530278
1659,131.00346920079815
1660,105.41445653899203
1661,151.25060753134704
1662,76.1791316442752
1663,134.556180834224
1664,151.7020971166045
1665,148.76578499824913
1666,120.09479167590635
1667,107.60278272179926
1668,174.9208984228446
1669,97.11927981677789
1670,129.09475032352134
1671,94.81536633201952
1672,157.46545069260998
1673,130.38365692648625
1674,106.67314502394039
1675,166.54902985083436
1676,85.69299896896689
1677,131.76419911196842
1678,100.63340337349302
1679,152.72997952932826
1680,105.61211779328143
1681,113.34002053048115
1682,107.18315420466236
1683,160.68186586161627
1684,150.57765748360183
1685,137.54811993484788
1686,114.31450895315058
1687,110.24182985457551
1688,120.84522970736626
1689,145.00366826754944
1690,118.3012871282646
1691,122.40446982321396
1692,143.07202366442738
1693,165.63513133641447
1694,74.69862416633165
1695,99.03086356561742
1696,162.20441486671467
1697,124.96710565191694
1698,128.55961199661266
1699,143.6621419529318
1700,170.40732841730485
1701,109.12378523051164
1702,99.08098011984754
1703,156.30276320097133
1704,173.85776391509435
1705,120.58199009965817
