Iteration,Episode,FPS,Time Elapsed (s),Total Timesteps,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
39,32,5,21622.08769583702,79872,0.023998722,0.218994140625,-10.652166002988816,0.5465902984142303,0.0003,1.2635825872421265,-0.011178615433163942,0.9171765446662903,3.0664633817970754
40,33,0,23651.069821834564,81920,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41,34,4,23878.325311899185,83968,0.024585733,0.220703125,-10.609253785014152,-0.0004923343658447266,0.0003,144.18524169921875,-0.004163425418664701,0.9115296006202698,1037.5998401388526
42,34,3,24106.254058122635,86016,0.032662526,0.2923828125,-10.583592548966408,-0.498165488243103,0.0003,1.4076151847839355,-0.0032044400562881493,0.9074316620826721,3.3801876459270717
43,35,3,24334.42196249962,88064,0.023306489,0.290869140625,-10.558624982833862,0.10904812812805176,0.0003,1.1236939430236816,-0.009590254075010306,0.9047501087188721,1.9859756782650948
44,37,1,26363.029009342194,90112,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45,37,0,26590.00109410286,92160,0.029388916,0.2658203125,-10.549185526371001,0.0012479424476623535,0.0003,2870.593994140625,-0.003911682083708001,0.9050225615501404,1048.8972983926535
46,38,4,26817.8454144001,94208,0.03404671,0.304833984375,-10.534285613894463,-0.07189154624938965,0.0003,1.0191552639007568,-0.0021837481632246635,0.9013710021972656,1.9359017001464962
47,38,2,27045.998503923416,96256,0.02544047,0.263330078125,-10.495984765887261,0.6797681748867035,0.0003,0.8711504936218262,-0.009517565657733939,0.8967934846878052,2.528420623764396
48,39,3,27272.636892318726,98304,0.027740996,0.2591796875,-10.445502147078514,0.21062922477722168,0.0003,0.5972473621368408,0.0021298331921570934,0.8896222710609436,1.419172078743577
49,41,1,29301.486236572266,100352,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50,41,0,29529.548027276993,102400,0.022754539,0.250390625,-10.37671014368534,0.0011006593704223633,0.0003,10.482946395874023,-0.004677877554786392,0.8861342072486877,1042.9600679963828
51,42,4,29755.6074655056,104448,0.025879256,0.2994140625,-10.368549647927285,0.06396698951721191,0.0003,0.7495249509811401,-0.004737163685786072,0.8834131360054016,2.319638030230999
52,43,5,29983.09225177765,106496,0.037910666,0.294775390625,-10.359161713719368,0.11091560125350952,0.0003,0.87247234582901,-0.005769949294335675,0.8839738368988037,2.000061197206378
53,43,3,30210.004533052444,108544,0.03156253,0.268701171875,-10.346386218070984,0.2739260792732239,0.0003,1.0718252658843994,-0.01154173994291341,0.8817938566207886,2.090223229303956
54,45,1,32236.684329986572,110592,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55,45,0,32463.053500413895,112640,0.029015874,0.298974609375,-10.295084384083747,-0.003270864486694336,0.0003,16.19196891784668,-0.007436902514018584,0.877476692199707,1058.8531256690621
56,46,3,32689.84418940544,114688,0.03296794,0.293798828125,-10.278301593661308,-0.11992931365966797,0.0003,0.725593626499176,-0.0028966241181478834,0.8736260533332825,1.9239795848727226
57,47,5,32916.9887881279,116736,0.018427368,0.22353515625,-10.269441348314285,0.23538756370544434,0.0003,1.4756656885147095,-0.010864464011683594,0.8752322196960449,3.435748302191496
58,47,3,33143.749203681946,118784,0.021278108,0.245703125,-10.266640534996986,0.044478416442871094,0.0003,1.5650283098220825,-0.002319537878793199,0.873146653175354,3.483735602721572
59,49,1,35170.8150537014,120832,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60,49,0,35397.32629323006,122880,0.032547526,0.32373046875,-10.226614999771119,0.0006352663040161133,0.0003,1240.992919921875,-0.00030310722650028765,0.8699607253074646,1048.2054396092892
61,50,3,35625.60559844971,124928,0.026280068,0.32060546875,-10.232867524027824,0.08268296718597412,0.0003,0.7692152261734009,-0.003228292403218802,0.8708711266517639,1.764085123129189
62,51,4,35853.54393386841,126976,0.03828492,0.29052734375,-10.213859909772873,0.20106083154678345,0.0003,0.7727481126785278,0.001923367400013376,0.8669729828834534,1.4780891945585608
63,51,3,36080.55982398987,129024,0.03281091,0.294775390625,-10.199907037615777,0.1852061152458191,0.0003,1.0245394706726074,0.003622186499706004,0.8672704696655273,1.8573502160608768
64,53,1,38107.52559828758,131072,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65,53,0,38334.58145213127,133120,0.0385653,0.29306640625,-10.170104584097862,0.0001938343048095703,0.0003,5.77945613861084,-0.003094833393697627,0.8639798164367676,1043.380847237259
66,54,3,38561.17880940437,135168,0.034790657,0.335595703125,-10.145506858825684,0.03245609998703003,0.0003,1.0763804912567139,0.002220228979422245,0.8601002097129822,2.42213836312294
67,55,4,38788.74122309685,137216,0.029305462,0.317822265625,-10.124787011742592,0.15079748630523682,0.0003,0.629294753074646,0.002178468390775379,0.8592951893806458,1.7728866102173924
68,55,3,39015.74771928787,139264,0.041433364,0.277001953125,-10.114347410202026,-0.5196853876113892,0.0003,1.2782291173934937,-0.012998571661591995,0.8575882911682129,4.128320218622685
69,57,1,41043.275134801865,141312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70,58,5,41270.41118526459,143360,0.03541094,0.28115234375,-10.087060901522637,0.017326533794403076,0.0003,173.48353576660156,-0.00958170942903962,0.8557451367378235,1055.8248604372143
71,58,3,41497.93537545204,145408,0.04196228,0.331884765625,-10.091364076733589,0.8236621469259262,0.0003,0.9909645318984985,-0.00345116725875414,0.8566597700119019,4.180555380135774
72,59,4,41725.13433480263,147456,0.037777055,0.34619140625,-10.068650496006011,-0.0004674196243286133,0.0003,0.9511552453041077,0.003577744055655785,0.8514775037765503,2.1562246777117253
73,59,2,41952.19914841652,149504,0.037579123,0.3251953125,-10.040292957425118,0.5755297839641571,0.0003,1.1172744035720825,-0.003875841584522277,0.8510403037071228,2.412835036590695
74,61,1,43978.00987792015,151552,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75,62,5,44204.361577272415,153600,0.029217955,0.2849609375,-10.04595997929573,0.007112681865692139,0.0003,14.715019226074219,-0.010578847970464267,0.8505759239196777,1059.7061076447367
76,62,3,44431.64817094803,155648,0.03703781,0.322900390625,-10.017266193032265,-0.021974682807922363,0.0003,1.3170233964920044,0.003671887796372175,0.8462454676628113,2.5661380853503943
77,63,4,44658.324305057526,157696,0.028036054,0.2904296875,-10.017314776778221,0.10468214750289917,0.0003,1.0700011253356934,0.006923682207707315,0.8495057225227356,1.8783082529902457
78,63,2,44885.85125851631,159744,0.028581534,0.30810546875,-10.008733436465263,-0.1941148042678833,0.0003,0.7618903517723083,0.002664340198680293,0.8430225849151611,2.318762578815222
79,65,1,46913.795491456985,161792,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80,66,4,47139.872322797775,163840,0.030707285,0.307373046875,-9.959623831510545,0.005199253559112549,0.0003,83.65408325195312,-0.0072984069454832936,0.8404369950294495,1055.0846022367477
81,66,3,47366.89846944809,165888,0.024841096,0.3048828125,-9.914845231175423,0.46809476613998413,0.0003,0.659817099571228,0.0022475841149571353,0.835168719291687,2.4120911359786987
82,67,3,47593.480145692825,167936,0.044680327,0.338037109375,-9.853996911644936,0.12726837396621704,0.0003,0.9942437410354614,0.00426624109459226,0.8275896310806274,1.9288951344788074
83,68,5,47819.820237636566,169984,0.034434102,0.342431640625,-9.85148486495018,0.1848800778388977,0.0003,0.8258232474327087,0.0013552396063460036,0.8343828916549683,1.6451908992603421
84,69,0,49846.71310567856,172032,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
85,70,4,50076.40119576454,174080,0.030436384,0.26474609375,-9.848601612448693,-0.002684950828552246,0.0003,1330.369384765625,-0.0002967647495097481,0.8307551741600037,927.2251979038119
86,70,3,50303.68428492546,176128,0.036608454,0.31533203125,-9.83644513785839,0.32828599214553833,0.0003,0.8767170310020447,0.001041088448255323,0.829153835773468,2.387682381644845
87,71,3,50529.922115564346,178176,0.03968721,0.333935546875,-9.819620847702026,7.486343383789062e-05,0.0003,1.1920912265777588,0.002755842082842719,0.8270768523216248,1.951795532554388
88,73,1,52560.153500795364,180224,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
89,73,0,52787.934893131256,182272,0.026822453,0.28330078125,-9.772299355268478,0.008377134799957275,0.0003,1992.0626220703125,-0.004987648622773122,0.823816180229187,1052.4371032953263
90,74,4,53014.923753499985,184320,0.055504993,0.38095703125,-9.759927913546562,0.0070233941078186035,0.0003,1.228643536567688,0.0011847113011754118,0.8202651143074036,2.7231105379760265
91,74,2,53241.11324286461,186368,0.048931323,0.35166015625,-9.718186891078949,0.09143143892288208,0.0003,1.1228630542755127,0.006728492332331371,0.8158066272735596,2.1562720026820896
92,75,3,53467.118220329285,188416,0.04230037,0.343896484375,-9.701801514625549,0.10688692331314087,0.0003,1.0092986822128296,0.004072115525195841,0.815758466720581,1.9730743989348412
93,77,1,55494.50631260872,190464,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94,77,0,55722.17561864853,192512,0.023750614,0.275048828125,-9.71483970284462,0.0039743781089782715,0.0003,1435.8536376953125,-0.005334785774175543,0.8181481957435608,1049.3407517611981
95,78,4,55949.4816596508,194560,0.038488105,0.35625,-9.712715491652489,0.027016103267669678,0.0003,0.814458429813385,0.00905716086854227,0.8157130479812622,2.129648268595338
96,79,5,56178.50519657135,196608,0.048731644,0.34375,-9.679424738883972,0.062377214431762695,0.0003,1.2302049398422241,0.0012989915863727219,0.8126994967460632,2.0789101775735617
97,79,3,56406.44751930237,198656,0.041660987,0.3490234375,-9.674466541409492,0.567012220621109,0.0003,1.2957336902618408,0.0014053140577743762,0.8145995140075684,2.78380026742816
98,81,1,58435.29445886612,200704,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
99,81,0,58661.76794743538,202752,0.027791796,0.283642578125,-9.673172226548195,0.0026093721389770508,0.0003,16.980634689331055,-0.0034010613751888743,0.8126311302185059,1046.1867737263442
100,82,3,58887.58905696869,204800,0.032864425,0.32626953125,-9.65201340317726,-0.06412768363952637,0.0003,1.483818769454956,0.01225608234963147,0.8116807341575623,1.9921262383460998
101,83,5,59113.95199751854,206848,0.037794366,0.328857421875,-9.641022923588753,-0.4147524833679199,0.0003,0.9921157956123352,-0.0023778935166774316,0.8102772235870361,2.009268282353878
102,83,3,59339.546253204346,208896,0.027567828,0.315380859375,-9.613214695453644,0.1310417652130127,0.0003,0.8014532327651978,-0.003446096113475505,0.8052365779876709,1.6355749946087599
103,85,1,61365.91936802864,210944,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
104,85,0,61592.452186346054,212992,0.02719134,0.305419921875,-9.576501420140266,-0.0019316673278808594,0.0003,303.28448486328125,0.00593230138765648,0.8045045733451843,1046.6153870798648
105,86,3,61820.61286330223,215040,0.04853359,0.33603515625,-9.588865530490875,0.0033888816833496094,0.0003,1.3829338550567627,0.00802247550454922,0.8075020909309387,1.9441689835861324
106,87,4,62046.97992825508,217088,0.02822556,0.275537109375,-9.610722947120667,0.10780251026153564,0.0003,0.9885951280593872,5.2602362120524046e-05,0.8082014322280884,2.3952573645859956
107,87,3,62272.71130466461,219136,0.03629272,0.341796875,-9.589849132299424,0.03949540853500366,0.0003,0.5593421459197998,-0.00016403662884840743,0.8052067160606384,1.697722625359893
108,89,1,64301.31193399429,221184,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
109,89,0,64528.20065546036,223232,0.030082831,0.318896484375,-9.548942765593528,0.0028969645500183105,0.0003,3138.938720703125,-0.0044592962687602265,0.8026865720748901,1060.1971802398562
110,90,3,64754.798473358154,225280,0.052949026,0.35634765625,-9.529428857564927,-0.03985142707824707,0.0003,0.5862575769424438,0.006746801864937879,0.7987289428710938,1.437446223385632
111,91,4,64980.609897851944,227328,0.043112323,0.35302734375,-9.491167005896568,0.1491020917892456,0.0003,0.7076877355575562,0.0044256253633648155,0.7948067784309387,1.8383612606674433
112,91,3,65207.14688658714,229376,0.035158068,0.347021484375,-9.485534438490868,0.15026473999023438,0.0003,1.0214446783065796,0.002861403315910138,0.7978535294532776,2.0986397694796324
113,93,1,67234.05575156212,231424,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
114,94,5,67459.32105898857,233472,0.03432843,0.2986328125,-9.483841601014138,0.004433929920196533,0.0003,6.276152610778809,-0.004477562075771857,0.7959029674530029,1038.3099459439516
115,94,3,67684.5501999855,235520,0.045049734,0.371923828125,-9.431676870584488,-0.07984519004821777,0.0003,0.976807713508606,0.009951802124851384,0.7886661291122437,1.9570011746138334
116,95,4,67910.96843266487,237568,0.033862703,0.350732421875,-9.41650285422802,0.14652585983276367,0.0003,0.894750714302063,0.012198589910985902,0.7915917038917542,1.8506811380386352
117,95,2,68135.9950120449,239616,0.046597466,0.377490234375,-9.406912615895271,0.11651676893234253,0.0003,1.7347370386123657,0.011931025283411145,0.7881871461868286,2.146078622341156
118,97,1,70165.62343907356,241664,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
119,98,5,70391.16204309464,243712,0.040710803,0.356201171875,-9.368035069108009,-0.002911806106567383,0.0003,695.0430908203125,-0.003190229176834691,0.7869232892990112,1057.8256361201406
120,98,3,70615.66029334068,245760,0.043866612,0.348193359375,-9.381236556172372,-0.16958749294281006,0.0003,0.8543919324874878,0.002907909094938077,0.7870050072669983,1.7747411960735917
121,99,4,70840.79853725433,247808,0.048898228,0.34267578125,-9.343243265151978,0.1459575891494751,0.0003,0.6225994229316711,0.009222700410464312,0.7798798680305481,1.7632333803921938
122,100,5,71065.77233099937,249856,0.055665687,0.385205078125,-9.297690942883492,0.16882336139678955,0.0003,0.9223892688751221,0.008589894784381612,0.7792866826057434,1.6930546686053276
123,101,1,73093.42283987999,251904,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
124,102,4,73318.79466986656,253952,0.034961898,0.37548828125,-9.279749703407287,-0.0008034706115722656,0.0003,439.6354675292969,-0.0027888807308045216,0.7771055102348328,1039.7915327832102
125,102,3,73544.84191966057,256000,0.034556158,0.352197265625,-9.25199485719204,-0.4220620393753052,0.0003,0.6870075464248657,0.0020630111699574626,0.7745246291160583,2.180436211079359
126,103,3,73770.53278374672,258048,0.046934918,0.349755859375,-9.2393488407135,0.10013037919998169,0.0003,1.1365104913711548,0.004655140511749778,0.773350179195404,1.9370039340108633
127,105,1,75797.08855700493,260096,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
128,105,0,76022.01633572578,262144,0.042844318,0.362353515625,-9.202604079246521,-0.0011893510818481445,0.0003,1197.0968017578125,0.0037872729066293687,0.7708882689476013,1040.3411245301365
129,106,4,76246.07290577888,264192,0.051723085,0.38740234375,-9.193281236290932,-0.15015780925750732,0.0003,1.2842835187911987,0.013906907124328427,0.7693589925765991,2.51854514926672
130,106,2,76470.00873565674,266240,0.039304264,0.33330078125,-9.177032205462456,0.16162055730819702,0.0003,1.5434597730636597,0.0037206498098385056,0.7682338953018188,2.3668232798576354
131,107,3,76694.77508568764,268288,0.046362277,0.383984375,-9.170026364922524,0.0794721245765686,0.0003,0.9823485016822815,0.00764809604443144,0.7681931257247925,1.7234563738107682
132,109,1,78719.53633117676,270336,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
133,109,0,78944.57586216927,272384,0.02631747,0.322265625,-9.130046647787093,0.015706181526184082,0.0003,753.1179809570312,-0.002775003419810673,0.7630102634429932,1038.0633756302298
134,110,4,79169.00409984589,274432,0.04303388,0.37197265625,-9.146513360738755,-0.12832891941070557,0.0003,0.6304181218147278,0.020652008856995963,0.7673869132995605,1.975661727413535
135,110,2,79393.62453055382,276480,0.07950367,0.3306640625,-9.150177758932113,0.8229023665189743,0.0003,1.8950871229171753,0.0010811076805111951,0.7643068432807922,4.181204809248447
136,111,3,79618.80830717087,278528,0.040550165,0.374853515625,-9.122634333372115,0.14312011003494263,0.0003,0.8441632390022278,0.01089757811423624,0.7604736089706421,1.4696735812351107
137,113,1,81644.6533896923,280576,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
138,113,0,81870.51267194748,282624,0.04678864,0.35302734375,-9.07801257967949,-0.002771615982055664,0.0003,621.4871215820312,-0.0006606393042602576,0.7591702342033386,1046.3933494344353
139,114,3,82094.49120640755,284672,0.053059764,0.39794921875,-9.081974092125893,-0.0057468414306640625,0.0003,1.2053991556167603,0.01442476158408681,0.7602539658546448,1.8283870480954647
140,115,5,82319.2244746685,286720,0.0353538,0.347705078125,-9.071384245157242,0.01422739028930664,0.0003,0.6492723226547241,0.0025986711407313123,0.7568373084068298,1.7110482335090638
141,115,3,82543.4447453022,288768,0.0461838,0.332666015625,-9.04832872748375,0.4765763282775879,0.0003,0.7059588432312012,0.006109560088953003,0.756388783454895,2.20724520534277
142,117,1,84570.08943676949,290816,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
143,117,0,84794.44031453133,292864,0.042695593,0.331591796875,-8.969081059098244,-0.0010685920715332031,0.0003,570.9769287109375,-0.0016548752137168776,0.7493930459022522,1049.4975700482726
144,118,3,85019.26751494408,294912,0.10152219,0.414892578125,-8.962654796242713,-0.016609907150268555,0.0003,0.7515572905540466,-0.0006128579174401238,0.748028576374054,1.8059995789080858
145,119,5,85243.43480300903,296960,0.061120376,0.368212890625,-8.93693928718567,0.12465858459472656,0.0003,0.7425571084022522,0.006280864476866555,0.7452138662338257,1.6171177694574
146,119,3,85468.50106906891,299008,0.07268381,0.36630859375,-8.920553496479988,-0.1453641653060913,0.0003,0.6309547424316406,0.004363521571212914,0.7446820735931396,1.7481394242495298
147,121,1,87493.0569190979,301056,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
148,121,0,87717.2205312252,303104,0.04405047,0.379638671875,-8.90370353758335,0.0011284351348876953,0.0003,8.950284957885742,0.004381893119716551,0.7418943047523499,1052.002560595423
149,122,3,87942.29687643051,305152,0.33816037,0.396044921875,-8.907006314396858,0.006915152072906494,0.0003,0.6294333934783936,0.016587793808139396,0.7436596751213074,1.56782732475549
150,123,4,88167.09195256233,307200,0.057518512,0.365771484375,-8.90982084274292,0.07995361089706421,0.0003,0.6531742811203003,0.010029106540605426,0.7429503202438354,1.5013509556651115
151,123,3,88390.8488163948,309248,0.032767866,0.337109375,-8.904388681054115,0.12510406970977783,0.0003,0.8808608055114746,0.007669428169901948,0.7429742217063904,1.7252895545214415
152,125,1,90415.91821599007,311296,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
153,126,5,90639.56368660927,313344,0.04182194,0.36591796875,-8.886678627133369,-0.003495454788208008,0.0003,78.00944519042969,-0.0005576952418778092,0.742263674736023,1048.7877927392722
154,126,3,90863.70663070679,315392,0.12564933,0.40078125,-8.891618126630783,-0.0011534690856933594,0.0003,1.0889265537261963,0.009325238860037643,0.7424005270004272,1.763772103562951
155,127,4,91088.41105175018,317440,0.045742318,0.374072265625,-8.891922050714493,0.1344791054725647,0.0003,0.9036344289779663,0.02028489740769146,0.7419488430023193,1.8860327772796155
156,127,3,91314.29169201851,319488,0.07422201,0.40849609375,-8.886682116985321,0.15122556686401367,0.0003,0.8640056848526001,0.01396671961992979,0.7409847378730774,1.9011101007461548
157,129,1,93339.99161934853,321536,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
158,130,5,93564.69647455215,323584,0.051229425,0.3888671875,-8.8623897254467,0.002317190170288086,0.0003,719.4659423828125,0.001445738833717769,0.7404192686080933,1059.034133964777
159,130,3,93788.6924996376,325632,0.34727466,0.429833984375,-8.853346756100654,-0.09462213516235352,0.0003,1.1265465021133423,0.013651338034833316,0.7367164492607117,2.3053014889359473
160,131,4,94014.55517029762,327680,0.052860633,0.42041015625,-8.818032559752464,0.0489962100982666,0.0003,1.0601539611816406,0.017679063555260655,0.7338711023330688,1.7984793022274972
161,131,2,94238.18586754799,329728,0.052309968,0.378515625,-8.782898768782616,0.15958797931671143,0.0003,0.5830295085906982,0.011742130415223073,0.7317929267883301,1.6051434345543385
162,133,1,96262.90369582176,331776,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
163,134,4,96486.90935945511,333824,0.08507524,0.379443359375,-8.819803518056869,-4.4465065002441406e-05,0.0003,185.27244567871094,-0.0008944653716753237,0.7368859052658081,1045.5912541031837
164,134,3,96711.32520580292,335872,0.2168567,0.4234375,-8.828319647908211,0.001259446144104004,0.0003,0.9906238317489624,0.013022308184008579,0.7355997562408447,2.0367983408272265
165,135,4,96935.83244395256,337920,0.06707469,0.4228515625,-8.821649610996246,-0.0002143383026123047,0.0003,0.7533325552940369,0.012118956090125721,0.7351643443107605,1.623860693909228
166,136,5,97161.49332165718,339968,0.03936681,0.353271484375,-8.81580118536949,0.20489341020584106,0.0003,0.639672577381134,0.00779075338068651,0.735673189163208,1.4169967586174608
167,137,1,99186.65171790123,342016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
